participant_id,trial_id,target_name,phase,timestamp,raw_x,raw_y,smooth_raw_x,smooth_raw_y,mapped_x,mapped_y,left_ear,right_ear,head_offset_x,head_pose_status,fps,valid_face,camera_index
P01,3,LEFT_BOTTOM,RECORD,1780240363.3998322,0.5108216546112117,0.5996527777777778,0.5154820640921661,0.5990972222222222,659,431,0.16948882046238323,0.2863141059145869,0.2836990595611285,HEAD_RIGHT,31.471284721701156,1,1
P01,3,LEFT_BOTTOM,RECORD,1780240363.433931,0.5162037037037037,0.5980902777777778,0.5153541827142848,0.5990798611111111,659,431,0.2349345323438163,0.3355248080025965,0.2875,HEAD_RIGHT,29.32649051537886,1,1
P01,3,LEFT_BOTTOM,RECORD,1780240363.4691281,0.5182558669400774,0.5998263888888888,0.5156637007312069,0.5992013888888889,660,431,0.15675990481587543,0.2761930323975482,0.2678018575851393,HEAD_RIGHT,28.41149654196048,1,1
P01,3,LEFT_BOTTOM,RECORD,1780240363.5002544,0.4959514170040486,0.5998263888888888,0.5137447656092634,0.5991840277777778,657,431,0.1890310417632126,0.24684203483544243,0.29256965944272445,HEAD_RIGHT,32.12721270288695,1,1
P01,3,LEFT_BOTTOM,RECORD,1780240363.5360792,0.5218976039783002,0.5998263888888888,0.5139381557711589,0.5993055555555555,657,431,0.16374595466863037,0.31437065808395553,0.2850467289719626,HEAD_RIGHT,27.91364301876747,1,1
P01,3,LEFT_BOTTOM,RECORD,1780240363.5666337,0.528125,0.5984375,0.5190364830767646,0.5990798611111111,664,431,0.1594911031550024,0.31448670760975567,0.29256965944272445,HEAD_RIGHT,32.728367991884824,1,1
P01,3,LEFT_BOTTOM,RECORD,1780240363.6009984,0.5281956837518158,0.6008680555555556,0.5202414681186129,0.5992361111111111,665,431,0.15063237662554474,0.20929939050653226,0.2777777777777778,HEAD_RIGHT,29.099628128989288,1,1
P01,3,LEFT_BOTTOM,RECORD,1780240363.634003,0.5517241379310345,0.6012152777777777,0.5221891405513818,0.5994618055555556,668,431,0.15746198686200696,0.25897602981373,0.2708978328173375,HEAD_RIGHT,30.298878141456754,1,1
P01,3,LEFT_BOTTOM,RECORD,1780240363.667997,0.5213940285954584,0.5993055555555555,0.5213156664573726,0.5993576388888888,667,431,0.16200515882959565,0.2635941014008664,0.2708978328173375,HEAD_RIGHT,29.41699104368745,1,1
P01,3,LEFT_BOTTOM,RECORD,1780240363.6997583,0.5315705128205128,0.6020833333333333,0.5224139609336163,0.5999131944444445,668,431,0.12811040700401466,0.2192645048267573,0.2894736842105263,HEAD_RIGHT,31.484750444763055,1,1
P01,3,LEFT_BOTTOM,RECORD,1780240363.734021,0.5086189516129033,0.5993055555555555,0.5221936906337855,0.5998784722222222,668,431,0.22098070608780723,0.21728983401072338,0.2876923076923077,HEAD_RIGHT,29.1862944303727,1,1
P01,3,LEFT_BOTTOM,RECORD,1780240363.7673597,0.47965727502102606,0.6015625,0.5185390477655176,0.6002256944444444,663,432,0.12929027933824316,0.21623142828167882,0.2839506172839506,HEAD_RIGHT,29.995094148019422,1,1
P01,3,LEFT_BOTTOM,RECORD,1780240363.800368,0.541188524590164,0.6006944444444444,0.5208323135305264,0.6003125,666,432,0.17860629328270808,0.21845797748790116,0.2784615384615385,HEAD_RIGHT,30.295376570095417,1,1
P01,3,LEFT_BOTTOM,RECORD,1780240363.8337884,0.4919871794871795,0.5991319444444444,0.5204358897788395,0.6002430555555556,666,432,0.14104478715764263,0.2192645048267573,0.2907692307692308,HEAD_RIGHT,29.92191189584448,1,1
P01,3,LEFT_BOTTOM,RECORD,1780240363.867216,0.4894332627118644,0.5994791666666667,0.5171894556521959,0.6002083333333333,662,432,0.1618490214256986,0.21937632671609308,0.2815384615384615,HEAD_RIGHT,29.915296064362437,1,1
