participant_id,trial_id,target_name,phase,timestamp,raw_x,raw_y,smooth_raw_x,smooth_raw_y,mapped_x,mapped_y,left_ear,right_ear,head_offset_x,head_pose_status,fps,valid_face,camera_index
P01_webcam,1,CENTER,RECORD,1780217481.9713452,0.5344366197183098,0.6607638888888889,0.5180504513383654,0.6675520833333334,663,480,0.2712905281730054,0.3112998533739594,0.0,GOOD,32.120569765660896,1,1
P01_webcam,1,CENTER,RECORD,1780217482.0019782,0.5296527777777778,0.6618055555555555,0.520122871973286,0.6665104166666667,665,479,0.2652321265093367,0.2869130635351007,-0.011363636363636364,GOOD,32.64456274711248,1,1
P01_webcam,1,CENTER,RECORD,1780217482.0324912,0.5223503965392935,0.6642361111111111,0.5234086362648965,0.6658159722222222,669,479,0.28191656505623036,0.2838851480531702,-0.008571428571428572,GOOD,32.77286472210719,1,1
P01_webcam,1,CENTER,RECORD,1780217482.063376,0.5186907686907687,0.6664930555555556,0.524172384638939,0.6652777777777777,670,479,0.2966792556030835,0.2801823040477579,-0.02556818181818182,GOOD,32.378446811795584,1,1
P01_webcam,1,CENTER,RECORD,1780217482.0935073,0.5250833024805628,0.6673611111111111,0.5244069053631858,0.6647916666666667,671,478,0.28278395689572333,0.2817376337221353,-0.018731988472622477,GOOD,33.18803608165849,1,1
P01_webcam,1,CENTER,RECORD,1780217482.1397457,0.5109797297297297,0.6694444444444444,0.5232786878599682,0.6645659722222221,669,478,0.25778967526787544,0.293233218154508,-0.022988505747126436,GOOD,21.627035444317254,1,1
P01_webcam,1,CENTER,RECORD,1780217482.1709569,0.521140350877193,0.6713541666666667,0.5236235195337473,0.664704861111111,670,478,0.2749112138178537,0.28389355180276876,-0.0329512893982808,GOOD,32.03984447211422,1,1
P01_webcam,1,CENTER,RECORD,1780217482.2021039,0.49084281650071127,0.6727430555555556,0.5200940417038618,0.6655729166666667,665,479,0.2728957101229775,0.31395769580035454,-0.01282051282051282,GOOD,32.10581751377832,1,1
P01_webcam,1,CENTER,RECORD,1780217482.2331448,0.4919053549190535,0.6722222222222223,0.5176804105291005,0.6667534722222223,662,480,0.2648330386730405,0.2970671767361921,-0.017142857142857144,GOOD,32.21555359268789,1,1
P01_webcam,1,CENTER,RECORD,1780217482.2663596,0.505506318006318,0.6711805555555556,0.5150588435239718,0.6677604166666666,659,480,0.2679509771812985,0.296389912428273,-0.022727272727272728,GOOD,30.107053900210317,1,1
P01_webcam,1,CENTER,RECORD,1780217482.2973397,0.5102206637016764,0.6668402777777778,0.5126372479223085,0.6683680555555556,656,481,0.2885570752210789,0.28840854207906597,-0.019662921348314606,GOOD,32.2787748191473,1,1
P01_webcam,1,CENTER,RECORD,1780217482.3255875,0.5007102272727273,0.6664930555555556,0.5097429928718034,0.6688368055555556,652,481,0.27397724515110006,0.3116456770474851,-0.01532033426183844,GOOD,35.400945307224845,1,1
P01_webcam,1,CENTER,RECORD,1780217482.3722084,0.5119791666666667,0.6684027777777778,0.5087058698845407,0.6692534722222223,651,481,0.296228054956179,0.3016624630514283,-0.023545706371191136,GOOD,21.44963230405744,1,1
P01_webcam,1,CENTER,RECORD,1780217482.4069614,0.5115440115440115,0.6697916666666667,0.5079911941698649,0.6695833333333334,650,482,0.2978269366902294,0.31559541480174763,-0.019230769230769232,GOOD,28.77442458752101,1,1
P01_webcam,1,CENTER,RECORD,1780217482.444367,0.4933260305095748,0.6690972222222222,0.5048154669727662,0.6697569444444444,646,482,0.2824907220094006,0.3063158888464596,-0.01912568306010929,GOOD,26.734042960035694,1,1
P01_webcam,1,CENTER,RECORD,1780217482.4671974,0.4341283716283716,0.6678819444444445,0.4971303311626304,0.6696006944444445,636,482,0.2869238722581661,0.29423573663562264,-0.02956989247311828,GOOD,43.801081893940975,1,1
P01_webcam,1,CENTER,RECORD,1780217482.5008657,0.41345373376623373,0.6677083333333333,0.48636166945153453,0.6692361111111111,622,481,0.29108283077284974,0.28950760310525603,-0.030831099195710455,GOOD,29.70154728605318,1,1
P01_webcam,1,CENTER,RECORD,1780217482.5484133,0.41817434210526316,0.6675347222222222,0.47909482201198966,0.6687152777777777,613,481,0.29752078703159107,0.3089795171856501,-0.032432432432432434,GOOD,21.03156511841307,1,1
P01_webcam,1,CENTER,RECORD,1780217482.565693,0.42072379097695556,0.6682291666666667,0.47197666561777984,0.6683159722222223,604,481,0.29363528940321754,0.30331668676639256,-0.02021563342318059,GOOD,57.871626469451954,1,1
P01_webcam,1,CENTER,RECORD,1780217482.603302,0.4080551989730424,0.6682291666666667,0.4622315537144523,0.6680208333333334,591,480,0.28215703348563764,0.32832999467600377,-0.05227882037533512,GOOD,26.589309260574094,1,1
P01_webcam,1,CENTER,RECORD,1780217482.6390955,0.4100884055703333,0.6664930555555556,0.452218327901318,0.6679861111111112,578,480,0.30249204472809016,0.2942135968591737,-0.05227882037533512,GOOD,27.937999986678122,1,1
P01_webcam,1,CENTER,RECORD,1780217482.6704023,0.4030388471177945,0.6645833333333333,0.4424511898858247,0.667795138888889,566,480,0.2991030925539281,0.2987353564266263,-0.057640750670241284,GOOD,31.941999847688674,1,1
P01_webcam,1,CENTER,RECORD,1780217482.702014,0.4180954587581094,0.6645833333333333,0.43306281909496896,0.6674131944444445,554,480,0.2890399853769925,0.3137852369396057,-0.05913978494623656,GOOD,31.633876113403073,1,1
P01_webcam,1,CENTER,RECORD,1780217482.7322342,0.4267469879518072,0.6657986111111112,0.4245831167357486,0.6670138888888889,543,480,0.3199319954350428,0.30564646025117825,-0.07795698924731183,GOOD,33.090372614454886,1,1
P01_webcam,1,CENTER,RECORD,1780217482.7619858,0.39997654784240155,0.6692708333333334,0.41524816846903123,0.66703125,531,480,0.28277824989468825,0.29059860879269783,-0.07104557640750671,GOOD,33.61170634761634,1,1
P01_webcam,1,CENTER,RECORD,1780217482.7932446,0.40977443609022557,0.6696180555555555,0.4128127749152166,0.6672048611111111,528,480,0.29617057019175763,0.3088115514699388,-0.076,GOOD,31.99096934611659,1,1
P01_webcam,1,CENTER,RECORD,1780217482.8391545,0.40905359008807285,0.6708333333333333,0.4123727605474006,0.6675173611111112,527,480,0.3075822425234181,0.3013162217149287,-0.07104557640750671,GOOD,21.78180307436643,1,1
P01_webcam,1,CENTER,RECORD,1780217482.8833668,0.40188536953242837,0.6710069444444444,0.4107438632901171,0.6678645833333333,525,480,0.2918829595129119,0.3010170687486549,-0.06914893617021277,GOOD,22.61811906816221,1,1
P01_webcam,1,CENTER,RECORD,1780217482.9166732,0.4213598901098901,0.6701388888888888,0.41080747320341054,0.6680555555555555,525,480,0.3076448763639405,0.30782770707409973,-0.07754010695187166,GOOD,30.024295439415305,1,1
P01_webcam,1,CENTER,RECORD,1780217482.939312,0.39999237456153725,0.6763888888888889,0.41000119076226005,0.6688715277777778,524,481,0.30880076104199755,0.3087147996410318,-0.05053191489361702,GOOD,44.171956947574614,1,1
P01_webcam,1,CENTER,RECORD,1780217482.9644723,0.40556589724497394,0.6815972222222222,0.409548939929724,0.6703819444444444,524,482,0.27945225785920813,0.2946712825571005,-0.06648936170212766,GOOD,39.745134085094286,1,1
P01_webcam,1,CENTER,RECORD,1780217482.994242,0.4137596899224806,0.6833333333333333,0.4106210242101927,0.6722569444444444,525,484,0.29340166740214,0.2940436715596897,-0.05968169761273209,GOOD,33.59124800781657,1,1
P01_webcam,1,CENTER,RECORD,1780217483.0404544,0.397561919504644,0.6857638888888888,0.40856767028484614,0.6743750000000001,522,485,0.29666601592018205,0.29012625770655703,-0.06084656084656084,GOOD,21.639197436916046,1,1
P01_webcam,1,CENTER,RECORD,1780217483.1838078,0.4421875,0.6946180555555556,0.41011172148966546,0.6772569444444445,524,487,0.2825653237430634,0.3040767802421823,-0.007894736842105263,GOOD,6.9757645509157316,1,1
P01_webcam,1,CENTER,RECORD,1780217483.2113512,0.4974915097252238,0.6973958333333333,0.41986321767794765,0.6800694444444444,537,489,0.291840125947771,0.28936907909145565,0.007894736842105263,GOOD,36.30646180480416,1,1
P01_webcam,1,CENTER,RECORD,1780217483.2275543,0.4989837398373984,0.6965277777777777,0.4287841480526649,0.6827604166666666,548,491,0.29340939221827983,0.3137647790174628,0.024804177545691905,GOOD,61.7163373111049,1,1
P01_webcam,1,CENTER,RECORD,1780217483.261671,0.5004355400696865,0.6960069444444444,0.43792234305082633,0.6852777777777778,560,493,0.2792778803766747,0.31308713065832133,0.02230971128608924,GOOD,29.311119807681557,1,1
P01_webcam,1,CENTER,RECORD,1780217483.3060338,0.5071529080675422,0.6979166666666666,0.4484490969043377,0.68796875,574,495,0.27849043292621695,0.3032060626986215,0.03439153439153439,GOOD,22.54141698598922,1,1
P01_webcam,1,CENTER,RECORD,1780217483.3390715,0.5071818613485279,0.6977430555555556,0.4570312940282014,0.6907291666666666,585,497,0.28680772340094846,0.30381881015818846,0.0291005291005291,GOOD,30.268485242115897,1,1
P01_webcam,1,CENTER,RECORD,1780217483.3701189,0.5161801050355267,0.6984375,0.4686500670756004,0.6929340277777778,599,498,0.2803390662867998,0.2848668128782332,0.021052631578947368,GOOD,32.208874076576926,1,1
P01_webcam,1,CENTER,RECORD,1780217483.4018483,0.5040954415954416,0.7,0.4785030215106472,0.6947743055555555,612,500,0.2742084702071812,0.3137647790174628,0.045931758530183726,GOOD,31.516452138890767,1,1
P01_webcam,1,CENTER,RECORD,1780217483.4459329,0.5124458874458875,0.6987847222222222,0.4883716412629878,0.6963194444444445,625,501,0.28498933348830213,0.3215418995992638,0.051451187335092345,GOOD,22.68368450655475,1,1
P01_webcam,1,CENTER,RECORD,1780217483.4807,0.5112267250821467,0.6989583333333333,0.4997381218207382,0.6976388888888889,639,502,0.2895886507429517,0.3267204155151798,0.05789473684210526,GOOD,28.762782532367787,1,1
P01_webcam,1,CENTER,RECORD,1780217483.500822,0.5111093725551556,0.6987847222222222,0.5066303090762536,0.6980555555555555,648,502,0.29338067533622425,0.3189881227534792,0.05526315789473684,GOOD,49.696722671153346,1,1
P01_webcam,1,CENTER,RECORD,1780217483.5403461,0.5126838235294118,0.703125,0.5081495404566725,0.6986284722222222,650,503,0.28534452632745105,0.281244641377134,0.04617414248021108,GOOD,25.30103271884953,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.0965488,0.5543415399867813,0.6847222222222222,0.5543415399867813,0.6847222222222222,709,493,0.2610762112162295,0.33830060401928225,0.2154696132596685,HEAD_RIGHT,56.73191581453227,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.1386232,0.5460394385026739,0.6857638888888888,0.5501904892447276,0.6852430555555555,704,493,0.2671376029183227,0.3426160364402162,0.20684931506849316,HEAD_RIGHT,23.767397845562776,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.1714287,0.5565518783542039,0.6861111111111111,0.5523109522812196,0.6855324074074073,706,493,0.2605944091536878,0.3484756680550318,0.22176308539944903,HEAD_RIGHT,30.482746591470683,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.2011948,0.5483899821109124,0.6861111111111111,0.5513307097386428,0.6856770833333333,705,493,0.2634000438436357,0.3480966626473564,0.21780821917808219,HEAD_RIGHT,33.59528386518006,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.234214,0.5547667342799188,0.6864583333333333,0.5520179146468981,0.6858333333333333,706,493,0.2587305595677322,0.3406993305638349,0.21780821917808219,HEAD_RIGHT,30.285314059194327,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.265706,0.564196065128901,0.6852430555555555,0.5540476063938985,0.6857349537037036,709,493,0.2695452483359141,0.33234315891511157,0.21349862258953167,HEAD_RIGHT,31.754101463429407,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.2957873,0.5576004611330698,0.6852430555555555,0.554555157070923,0.6856646825396825,709,493,0.27544270825340633,0.33595827284585617,0.22099447513812154,HEAD_RIGHT,33.243274946500755,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.329219,0.5667710196779965,0.6826388888888889,0.5560821398968072,0.6852864583333333,711,493,0.280851131013513,0.34113495948722383,0.2265193370165746,HEAD_RIGHT,29.91166926966332,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.3737085,0.5616359447004609,0.6776041666666667,0.5566992293194354,0.6844328703703704,712,492,0.2711902028775613,0.35684217841817595,0.23109243697478993,HEAD_RIGHT,22.477272483681848,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.4045541,0.5617559523809523,0.6784722222222223,0.5572049016255871,0.6838368055555556,713,492,0.25904128130277027,0.3533369961452393,0.22625698324022347,HEAD_RIGHT,32.41949047736829,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.4351792,0.5511331038439472,0.6788194444444444,0.5568840580113037,0.6832465277777777,712,491,0.2641114107921587,0.3415946341569345,0.24084507042253522,HEAD_RIGHT,32.652949373691136,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.466406,0.5685908084163898,0.6789930555555556,0.5591391950026752,0.6825694444444445,715,491,0.24820672290171553,0.36732417385581684,0.23743016759776536,HEAD_RIGHT,32.02369917923268,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.4975948,0.5713141025641025,0.6772569444444444,0.560615417423665,0.6816840277777778,717,490,0.26342270679064295,0.33859977760716303,0.2206703910614525,HEAD_RIGHT,32.06286740817185,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.5265303,0.5512504563709383,0.6769097222222222,0.5609014648496677,0.6807638888888888,717,490,0.2685585948665896,0.32814995673884967,0.22727272727272727,HEAD_RIGHT,34.5597046900234,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.5763783,0.5504524886877828,0.6760416666666667,0.5604700402904541,0.6797222222222222,717,489,0.26700170365055204,0.3334050438898481,0.2267605633802817,HEAD_RIGHT,20.060953328422887,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.6037195,0.5622261774370207,0.6760416666666667,0.5602730515212662,0.6788020833333334,717,488,0.26741608099017206,0.33719194685841486,0.2295774647887324,HEAD_RIGHT,36.574936560949446,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.6376479,0.5580882352941177,0.6763888888888889,0.5603218289373709,0.6779166666666667,717,488,0.2613526548194718,0.3254214678387806,0.21508379888268156,HEAD_RIGHT,29.473838067263504,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.665658,0.5514069264069263,0.6770833333333334,0.5587854196102638,0.6773611111111111,715,487,0.2701063721536222,0.33663398378642617,0.21030640668523676,HEAD_RIGHT,35.701369559851216,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.6975536,0.5809614717112114,0.6769097222222222,0.5607179723113389,0.6772916666666667,717,487,0.26956594218880536,0.3332386262893955,0.20277777777777778,HEAD_RIGHT,31.352249962625205,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.7305343,0.565891132572432,0.6767361111111111,0.5611314903304868,0.6771180555555556,718,487,0.27266523225117323,0.3269759383885072,0.2024793388429752,HEAD_RIGHT,30.320781314383616,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.7598403,0.5657586898395721,0.6763888888888889,0.5625940489300494,0.676875,720,487,0.2823996203828442,0.33467941585060057,0.20684931506849316,HEAD_RIGHT,34.122781041019216,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.8089848,0.5485294117647059,0.6743055555555556,0.5605879092648809,0.67640625,717,487,0.2816441131722187,0.31699086843884,0.19806094182825484,HEAD_RIGHT,20.34815429322699,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.85135,0.5577603640040445,0.6748263888888889,0.5592325354088752,0.6761631944444445,715,486,0.28981032397104695,0.3100373066953213,0.19421487603305784,HEAD_RIGHT,23.604216260629286,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.8698702,0.48880597014925375,0.6671875,0.5529880867867067,0.6751909722222222,707,486,0.25154051048229453,0.32794452093851284,0.2111111111111111,HEAD_RIGHT,53.99533979582641,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.9020276,0.4808823529411764,0.6682291666666667,0.5460310732120461,0.6744097222222223,698,485,0.2756128987993265,0.3206731094692374,0.21030640668523676,HEAD_RIGHT,31.097021011580836,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.9313858,0.4945785776997366,0.6675347222222222,0.5392663132383178,0.6735590277777778,690,484,0.2674542338956826,0.33088561290884305,0.21030640668523676,HEAD_RIGHT,34.06209344063929,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.9633484,0.4863483436853002,0.6645833333333333,0.5320923240774359,0.6723784722222222,681,484,0.25442029892214224,0.31909418318405036,0.20473537604456823,HEAD_RIGHT,31.286533742102474,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217485.9922974,0.5098345588235295,0.6652777777777777,0.5279350873190962,0.6711979166666666,675,483,0.2544227827464224,0.3055910917769707,0.19662921348314608,HEAD_RIGHT,34.54348094645901,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.0409472,0.5485294117647059,0.6690972222222222,0.5246918813244457,0.6704166666666667,671,482,0.26700170365055204,0.33631187827222014,0.19553072625698323,HEAD_RIGHT,20.555074196773372,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.071054,0.5595238095238095,0.671875,0.5240551490195834,0.6699305555555556,670,482,0.2403812222964746,0.320910307429295,0.19382022471910113,HEAD_RIGHT,33.215106472279196,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.1022155,0.5541510318949343,0.6758680555555555,0.5228943832251197,0.6698784722222222,669,482,0.24567595228075437,0.33587310965517697,0.21022727272727273,HEAD_RIGHT,32.09083327595045,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.132659,0.5456513727658006,0.6789930555555556,0.5226065793252291,0.6703472222222222,668,482,0.2743651560467995,0.3379539773312064,0.21022727272727273,HEAD_RIGHT,32.84780991314835,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.1632967,0.5621640407784987,0.6819444444444445,0.5230469470026746,0.6710590277777777,669,483,0.2449929954667912,0.31966102058221985,0.1991404011461318,HEAD_RIGHT,32.63948203946959,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.1946545,0.5506461594466691,0.6848958333333334,0.5292309659324161,0.6728298611111111,677,484,0.282400426400221,0.33631187827222014,0.21014492753623187,HEAD_RIGHT,31.890027675557313,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.240897,0.5689534231200898,0.6855902777777778,0.5380380729503075,0.6745659722222223,688,485,0.2902886951009,0.31275746669686577,0.20114942528735633,HEAD_RIGHT,21.625139852027534,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.273231,0.5579970517781463,0.6868055555555556,0.5443799203581483,0.6764930555555556,696,487,0.2743651560467995,0.33497452306568304,0.20317002881844382,HEAD_RIGHT,30.927111982834262,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.3026354,0.5595107703541439,0.6892361111111112,0.5516961630250328,0.6789583333333333,706,488,0.2790799653348966,0.3136891675086659,0.1956521739130435,HEAD_RIGHT,34.008513674583035,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.332455,0.5653382761816497,0.6890625,0.5572465347608448,0.6813368055555555,713,490,0.28690540391716174,0.31667559651854454,0.18985507246376812,HEAD_RIGHT,33.53511577331457,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.364699,0.5639022435897436,0.6888888888888889,0.5587838179433485,0.6833159722222223,715,491,0.25935724799144627,0.32237525249028876,0.19855072463768117,HEAD_RIGHT,31.013553582123766,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.39547,0.5557205452775074,0.6887152777777777,0.5584034915187183,0.6849999999999999,714,493,0.28784382901277644,0.31578212502452396,0.19767441860465115,HEAD_RIGHT,32.49811332450044,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.42645,0.5502176616915423,0.6890625,0.5580101544983791,0.6863194444444445,714,494,0.281641212633537,0.30958574980687126,0.19054441260744986,HEAD_RIGHT,32.2787748191473,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.4752226,0.5732905982905983,0.6894097222222222,0.5607740770508589,0.6873611111111111,717,494,0.27822465771726573,0.2963900541152235,0.20144927536231885,HEAD_RIGHT,20.5033265384935,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.5041974,0.5722249269717624,0.6888888888888889,0.5617801656701853,0.6880555555555555,719,495,0.2746312449525682,0.3265892880330094,0.1936416184971098,HEAD_RIGHT,34.51278295715426,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.5353496,0.5678503787878788,0.6848958333333334,0.5635005876043062,0.6880555555555555,721,495,0.2601000203862956,0.3381272938614854,0.20114942528735633,HEAD_RIGHT,32.100411749399214,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.565767,0.5620236280487805,0.6833333333333333,0.5628076080971753,0.6878298611111111,720,495,0.26600314669349623,0.3558359220520352,0.21884057971014492,HEAD_RIGHT,32.875873961435964,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.5970566,0.5487342941611234,0.68125,0.561881332335473,0.6872743055555556,719,494,0.2424664664143177,0.3184047693057926,0.21098265895953758,HEAD_RIGHT,31.9595239183773,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.6276834,0.5493997713414633,0.68125,0.560870232434205,0.6864756944444445,717,494,0.2790333616844348,0.31863596091730684,0.21264367816091953,HEAD_RIGHT,32.651170032228436,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.6762297,0.5613591269841269,0.6736111111111112,0.5604723175144527,0.6849305555555556,717,493,0.2810030967200825,0.3404856244214747,0.21757925072046108,HEAD_RIGHT,20.59888614955456,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.7187304,0.5784866898148149,0.6744791666666666,0.5619307621369598,0.6834895833333333,719,492,0.27638628163258894,0.33647032332933413,0.21714285714285714,HEAD_RIGHT,23.529005222679107,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.7498004,0.547296626984127,0.6708333333333333,0.5610883703076218,0.6817013888888889,718,490,0.2608115317001298,0.35681795960553847,0.22,HEAD_RIGHT,32.185394077518666,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.780673,0.5573192239858906,0.6715277777777777,0.5617985265370566,0.6799479166666667,719,489,0.27839501987859133,0.355648875265828,0.23065902578796563,HEAD_RIGHT,32.39119925244616,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.8120518,0.5599745176556243,0.6710069444444444,0.5604669184735592,0.6781076388888889,717,488,0.2805775977159661,0.3281492896036216,0.21428571428571427,HEAD_RIGHT,31.868704981308696,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.842101,0.5488916947250281,0.6682291666666667,0.5581335952488857,0.6760416666666667,714,486,0.27839501987859133,0.32569054923084834,0.22857142857142856,HEAD_RIGHT,33.27861880732489,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.8744302,0.5588130774697939,0.6704861111111111,0.5572298651170773,0.6746006944444444,713,485,0.27140546581404784,0.3487931418219581,0.20903954802259886,HEAD_RIGHT,30.93190165046682,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.9062784,0.5635940667035194,0.6723958333333333,0.5573869089825512,0.6735069444444444,713,484,0.2748369442603145,0.34141721743458564,0.21954674220963172,HEAD_RIGHT,31.39895643841564,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.9409595,0.5610119047619048,0.6751736111111111,0.5586146700426293,0.6728993055555555,715,484,0.3159597247191147,0.31675843524882064,0.211864406779661,HEAD_RIGHT,28.834164014216675,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.9679832,0.5677036504225859,0.6777777777777778,0.5604450579507416,0.6725520833333334,717,484,0.26743184760424416,0.3343083003157393,0.21469740634005763,HEAD_RIGHT,37.00442891676813,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217486.9987652,0.5635890151515152,0.6821180555555556,0.5606680467674804,0.6734027777777778,717,484,0.25657886915841516,0.3494738250677951,0.21468926553672316,HEAD_RIGHT,32.48653463352671,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217487.030926,0.56640625,0.6850694444444444,0.5594600027859988,0.6744618055555556,716,485,0.2555839089541643,0.3417717905857907,0.21954674220963172,HEAD_RIGHT,31.09379355336121,1,1
P01_webcam,2,LEFT_TOP,RECORD,1780217487.0600111,0.5765796703296704,0.6848958333333334,0.5623883071205532,0.6758680555555555,719,486,0.2616039779851856,0.3531415832493622,0.21954674220963172,HEAD_RIGHT,34.381795527575576,1,1
P01_webcam,3,LEFT_BOTTOM,RECORD,1780217488.6275077,0.5858439285056201,0.7373263888888889,0.5858439285056201,0.7373263888888889,749,530,0.24216602510168644,0.3162559261462593,0.15329512893982808,HEAD_RIGHT,49.26766353822842,1,1
